dataset_code,layer_code,name,description,terrestrial,marine,freshwater,cellsize_equalarea,cellsize_lonlat,units,primary_type,primary_spatial_resolution,primary_source,start_year,start_month,start_day,end_year,end_month,end_day,derivation,month,is_surface,version
Bio-ORACLE,BO2_chlomax_bdmean,Chlorophyll concentration (maximum at mean depth),Maximum mass concentration of chlorophyll in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,mg/mÅ,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_chlomax_bdmin,Chlorophyll concentration (maximum at min depth),Maximum mass concentration of chlorophyll in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,mg/mÅ,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_chlomean_bdmax,Chlorophyll concentration (mean at max depth),Mean mass concentration of chlorophyll in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,mg/mÅ,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_chlomean_bdmean,Chlorophyll concentration (mean at mean depth),Mean mass concentration of chlorophyll in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,mg/mÅ,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_chlomean_bdmin,Chlorophyll concentration (mean at min depth),Mean mass concentration of chlorophyll in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,mg/mÅ,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_chlomin_bdmax,Chlorophyll concentration (minimum at max depth),Minimum mass concentration of chlorophyll in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,mg/mÅ,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_chlomin_bdmean,Chlorophyll concentration (minimum at mean depth),Minimum mass concentration of chlorophyll in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,mg/mÅ,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_chlomin_bdmin,Chlorophyll concentration (minimum at min depth),Minimum mass concentration of chlorophyll in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,mg/mÅ,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_chlorange_bdmax,Chlorophyll concentration (range at max depth),Range of the mass concentration of chlorophyll in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,mg/mÅ,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_chlorange_bdmean,Chlorophyll concentration (range at mean depth),Range of the mass concentration of chlorophyll in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,mg/mÅ,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_chlorange_bdmin,Chlorophyll concentration (range at min depth),Range of the mass concentration of chlorophyll in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,mg/mÅ,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_chloltmax_bdmax,Chlorophyll concentration (longterm max at max depth),Longterm maximum mass concentration of chlorophyll in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,mg/mÅ,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_chloltmax_bdmean,Chlorophyll concentration (longterm max at mean depth),Longterm maximum mass concentration of chlorophyll in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,mg/mÅ,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_chloltmax_bdmin,Chlorophyll concentration (longterm max at min depth),Longterm maximum mass concentration of chlorophyll in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,mg/mÅ,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_chloltmin_bdmax,Chlorophyll concentration (longterm min at max depth),Longterm minimum mass concentration of chlorophyll in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,mg/mÅ,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_chloltmin_bdmean,Chlorophyll concentration (longterm max at mean depth),Longterm minimum mass concentration of chlorophyll in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,mg/mÅ,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_chloltmin_bdmin,Chlorophyll concentration (longterm min at min depth),Longterm minimum mass concentration of chlorophyll in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,mg/mÅ,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_curvelmax_bdmax,Current velocity (maximum at max depth),Maximum sea water velocity at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,m/s,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_curvelmax_bdmean,Current velocity (maximum at mean depth),Maximum sea water velocity at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,m/s,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_curvelmax_bdmin,Current velocity (maximum at min depth),Maximum sea water velocity at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,m/s,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_curvelmean_bdmax,Current velocity (mean at max depth),Mean sea water velocity at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,m/s,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_curvelmean_bdmean,Current velocity (mean at mean depth),Mean sea water velocity at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,m/s,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_curvelmean_bdmin,Current velocity (mean at min depth),Mean sea water velocity at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,m/s,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_curvelmin_bdmax,Current velocity (minimum at max depth),Minimum sea water velocity at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,m/s,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_curvelmin_bdmean,Current velocity (minimum at mean depth),Minimum sea water velocity at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,m/s,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_curvelmin_bdmin,Current velocity (minimum at min depth),Minimum sea water velocity at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,m/s,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_curvelrange_bdmax,Current velocity (range at max depth),Range of the sea water velocity at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,m/s,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_curvelrange_bdmean,Current velocity (range at mean depth),Range of the sea water velocity at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,m/s,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_curvelrange_bdmin,Current velocity (range at min depth),Range of the sea water velocity at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,m/s,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_curvelltmax_bdmax,Current velocity (longterm max at max depth),Longterm maximum sea water velocity at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,m/s,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_curvelltmax_bdmean,Current velocity (longterm max at mean depth),Longterm maximum sea water velocity at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,m/s,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_curvelltmax_bdmin,Current velocity (longterm max at min depth),Longterm maximum sea water velocity at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,m/s,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_curvelltmin_bdmax,Current velocity (longterm min at max depth),Longterm minimum sea water velocity at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,m/s,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_curvelltmin_bdmean,Current velocity (longterm max at mean depth),Longterm minimum sea water velocity at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,m/s,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_curvelltmin_bdmin,Current velocity (longterm min at min depth),Longterm minimum sea water velocity at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,m/s,Model,0.25 arcdegree,Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_dissoxmax_bdmax,Dissolved oxygen concentration (maximum at max depth),Maximum mole concentration of dissolved molecular oxygen in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_dissoxmax_bdmean,Dissolved oxygen concentration (maximum at mean depth),Maximum mole concentration of dissolved molecular oxygen in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_dissoxmax_bdmin,Dissolved oxygen concentration (maximum at min depth),Maximum mole concentration of dissolved molecular oxygen in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_dissoxmean_bdmax,Dissolved oxygen concentration (mean at max depth),Mean mole concentration of dissolved molecular oxygen in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_dissoxmean_bdmean,Dissolved oxygen concentration (mean at mean depth),Mean mole concentration of dissolved molecular oxygen in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_dissoxmean_bdmin,Dissolved oxygen concentration (mean at min depth),Mean mole concentration of dissolved molecular oxygen in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_dissoxmin_bdmax,Dissolved oxygen concentration (minimum at max depth),Minimum mole concentration of dissolved molecular oxygen in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_dissoxmin_bdmean,Dissolved oxygen concentration (minimum at mean depth),Minimum mole concentration of dissolved molecular oxygen in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_dissoxmin_bdmin,Dissolved oxygen concentration (minimum at min depth),Minimum mole concentration of dissolved molecular oxygen in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_dissoxrange_bdmax,Dissolved oxygen concentration (range at max depth),Range of the mole concentration of dissolved molecular oxygen in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_dissoxrange_bdmean,Dissolved oxygen concentration (range at mean depth),Range of the mole concentration of dissolved molecular oxygen in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at mean bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_dissoxrange_bdmin,Dissolved oxygen concentration (range at min depth),Range of the mole concentration of dissolved molecular oxygen in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at minimum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_dissoxltmax_bdmax,Dissolved oxygen concentration (longterm max at max depth),Longterm maximum mole concentration of dissolved molecular oxygen in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at maximum bottom depth,NA,FALSE,2
Bio-ORACLE,BO2_dissoxltmax_bdmean,Dissolved oxygen concentration (longterm max at mean depth),Longterm maximum mole concentration of dissolved molecular oxygen in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at mean bottom depth,NA,FALSE,2
